,source,target
242235,5468,6746
242236,7017,7758
242237,7017,29960
242238,7017,29974
242239,7017,14489
242240,26056,33015
242241,26056,26334
242242,26056,29194
242243,26056,17309
242244,17975,2927
242245,17975,4586
242246,17975,4957
242247,17975,5299
242248,17975,9237
242249,17975,9876
242250,17975,12079
242251,17975,12610
242252,17975,13156
242253,17975,13225
242254,17975,14410
242255,17975,16413
242256,17975,17685
242257,17975,33983
242258,17975,36580
242259,17975,22399
242260,17975,36601
242261,17975,31462
242262,9433,29358
242263,9433,33599
242264,9433,34491
242265,9433,25702
242266,9433,16416
242267,9433,16888
242268,9433,26330
242269,9433,12007
242270,8497,437
242271,8497,3267
242272,8497,11137
242273,8497,13530
242274,8497,21616
242275,8497,16579
242276,8497,25588
242277,8497,22399
242278,8497,18285
242279,8497,30654
242280,8497,346
242281,8497,33734
242282,8497,29436
242283,8497,17362
242284,8497,23176
242285,3424,2031
242286,3424,3056
242287,3424,7887
242288,3424,15286
242289,3424,21464
242290,3424,28730
242291,3424,10796
242292,3424,32511
242293,3424,23998
242294,3424,30152
242295,3424,4323
242296,3424,9640
242297,3424,30997
242298,3424,36334
242299,11101,1977
242300,11101,7173
242301,11101,7925
242302,11101,25905
242303,11101,9823
242304,11101,29497
242305,11101,21657
242306,11101,21602
242307,11101,17546
242308,11101,14707
242309,11101,11626
242310,11101,21688
242311,11101,6488
242312,11101,14366
242313,11101,19330
242314,11101,11378
242315,964,8156
242316,964,19512
242317,964,27788
242318,964,4323
242319,964,4478
242320,19512,2863
242321,19512,7717
242322,19512,13785
242323,19512,14409
242324,19512,29096
242325,19512,30637
242326,19512,20827
242327,19512,34525
242328,19512,29836
242329,19512,33698
242330,27788,20475
242331,27788,3577
242332,27788,3698
242333,27788,19121
242334,27788,5204
242335,27788,9062
242336,27788,15831
242337,27788,17665
242338,27788,30755
242339,27788,31624
242340,27788,32471
242341,4323,28410
242342,4323,5508
242343,4323,6052
242344,4323,32561
242345,4323,6815
242346,4478,21111
242347,4478,18317
242348,231,3093
242349,231,6339
242350,3093,6339
242351,3093,32481
242352,967,14399
242353,14399,25013
242354,14399,4089
242355,14399,10954
242356,14399,32734
242357,14399,24543
242358,14399,35892
242359,2426,31378
242360,2426,30337
242361,2426,9756
242362,2426,25896
242363,2426,28817
242364,2426,37160
242365,2426,9287
242366,2426,12273
242367,2426,22037
242368,2426,28535
242369,2426,18000
242370,2426,18980
242371,2426,7619
242372,2426,22313
242373,2426,30853
242374,31378,1202
242375,31378,32623
242376,31378,31425
242377,31378,15525
242378,31378,25583
242379,31378,35859
242380,31378,3738
242381,31378,10257
242382,31378,518
242383,31378,4710
242384,31378,23699
242385,31378,31746
242386,31378,17493
242387,31378,7771
242388,31378,34182
242389,31378,25746
242390,31378,18000
242391,31378,18255
242392,31378,32471
242393,31378,22197
242394,31378,2946
242395,31378,3338
242396,31378,22789
242397,31378,16740
242398,31378,28817
242399,31378,3861
242400,31378,36392
242401,31378,6455
242402,31378,7654
242403,31378,28017
242404,31378,9646
242405,31378,27059
242406,31378,19421
242407,31378,8876
242408,31378,24820
242409,31378,26282
242410,31378,22447
242411,31378,7100
242412,31378,22313
242413,29759,14479
242414,29759,18271
242415,29759,22454
242416,29759,27122
242417,29759,11250
242418,29759,37186
242419,29759,18000
242420,29759,30108
242421,3738,18000
242422,3738,35013
242423,3738,7502
242424,11346,32540
242425,11346,29143
242426,11346,30175
242427,11346,36443
242428,18000,2506
242429,18000,4537
242430,18000,9292
242431,18000,11542
242432,18000,11899
242433,18000,13717
242434,18000,16303
242435,18000,17493
242436,18000,19622
242437,18000,1464
242438,18000,22313
242439,18000,22410
242440,18000,22896
242441,18000,14525
242442,18000,37160
242443,18000,25853
242444,18000,35336
242445,18000,37214
242446,969,26034
242447,969,10905
242448,969,11641
242449,26034,1016
242450,26034,3064
242451,26034,3942
242452,26034,29094
242453,26034,16393
242454,26034,31506
242455,26034,9315
242456,26034,16878
242457,26034,24339
242458,26034,13537
242459,26034,17112
242460,26034,34749
242461,26034,7774
242462,26034,22847
242463,26034,33808
242464,26034,20336
242465,26034,15925
242466,26034,16415
242467,26034,12545
242468,26034,4245
242469,26034,27704
242470,26034,10740
242471,26034,25682
242472,26034,36044
242473,26034,11467
242474,26034,29058
242475,26034,26173
242476,26034,25392
242477,26034,8301
242478,26034,32328
242479,26034,36695
242480,26034,10458
242481,26034,24534
242482,26034,36055
242483,26034,23303
242484,26034,26762
242485,10905,3680
242486,10905,35301
242487,10905,6256
242488,10905,32208
242489,10905,7543
242490,10905,13481
242491,10905,9528
242492,10905,9749
242493,10905,10733
242494,10905,10737
242495,10905,36495
242496,10905,12303
242497,10905,35670
242498,10905,23454
242499,10905,22692
242500,10905,20532
242501,10905,4272
242502,10905,27763
242503,10905,15779
242504,10905,19340
242505,10905,27721
242506,10905,14114
242507,10905,15106
242508,10905,7619
242509,10905,13511
242510,10905,12082
242511,10905,31836
242512,10905,16364
242513,10905,36166
242514,10905,25771
242515,10905,37169
242516,10905,31103
242517,10905,24829
242518,10905,24111
242519,10905,27394
242520,10905,22872
242521,10905,23517
242522,10905,28038
242523,11641,22980
242524,970,14179
242525,14179,10703
242526,14179,12353
242527,14179,30799
242528,14179,34301
242529,14179,34589
242530,6224,18547
242531,6224,2917
242532,6224,11203
242533,6224,29497
242534,18547,2795
242535,18547,2813
242536,18547,21342
242537,2917,22806
242538,2917,35952
242539,2917,4637
242540,2917,3897
242541,11203,6203
242542,29497,3888
242543,29497,21296
242544,29497,21602
242545,29497,23998
242546,972,15875
242547,972,21087
242548,972,8167
242549,15875,1118
242550,15875,4706
242551,15875,4935
242552,15875,5295
242553,15875,5318
242554,15875,904
242555,15875,32689
242556,15875,10192
242557,15875,12816
242558,15875,13287
242559,15875,13646
242560,15875,13757
242561,15875,14802
242562,15875,34126
242563,15875,18278
242564,15875,2167
242565,15875,23909
242566,15875,24498
242567,15875,21504
242568,15875,25775
242569,15875,17525
242570,15875,27102
242571,15875,30218
242572,15875,31239
242573,15875,9570
242574,15875,34084
242575,15875,27925
242576,15875,37506
242577,8167,4067
242578,8167,18176
242579,8167,15876
242580,8167,28072
242581,8167,31392
242582,17173,5108
242583,18103,3351
242584,18103,7913
242585,18103,10429
242586,18103,33791
242587,18103,33927
242588,18103,22604
242589,18103,27102
242590,18103,27639
242591,18103,29049
242592,18103,18554
242593,18103,5801
242594,18103,28017
242595,18103,27341
242596,18103,18743
242597,18103,1794
242598,18103,33553
242599,18103,7688
242600,14379,1235
242601,14379,1507
242602,14379,1894
242603,14379,3161
242604,14379,3642
242605,14379,4057
242606,14379,4168
242607,14379,3794
242608,14379,4366
242609,14379,4581
242610,14379,5755
242611,14379,6811
242612,14379,7854
242613,14379,7946
242614,14379,8683
242615,14379,9437
242616,14379,10115
242617,14379,11899
242618,14379,14009
242619,14379,15807
242620,14379,14962
242621,14379,29305
242622,14379,20012
242623,14379,30580
242624,14379,35834
242625,14379,16917
242626,14379,21796
242627,14379,1951
242628,14379,28459
242629,14379,27445
242630,14379,30180
242631,14379,27449
242632,14379,26243
242633,14379,37097
242634,14379,25242
242635,14379,21241
242636,14379,24084
242637,14379,21388
242638,14379,23154
242639,14379,32077
242640,14379,29281
242641,14379,21553
242642,14379,22068
242643,14379,20566
242644,14379,21290
242645,14379,24104
242646,14379,17315
242647,14379,21199
242648,14379,36913
242649,973,29633
242650,973,6542
242651,973,4077
242652,973,6212
242653,29633,27062
242654,29633,30350
242655,29633,34439
242656,29633,11337
242657,29633,33955
242658,6542,18474
242659,6542,10517
242660,6542,18282
242661,6542,15677
242662,4077,1664
242663,4077,1965
242664,4077,24822
242665,4077,22941
242666,4077,22965
242667,4077,7000
242668,4077,25974
242669,4077,13779
242670,4077,15762
242671,4077,30146
242672,4077,13126
242673,4077,8762
242674,4077,32872
242675,4077,27840
242676,4077,6212
242677,4077,32257
242678,4077,33557
242679,4077,12380
242680,4077,37196
242681,4077,23299
242682,6212,5337
242683,6212,5731
242684,6212,25974
242685,6212,7925
242686,2307,7641
242687,2307,14386
242688,2307,15195
242689,2307,24835
242690,2307,1656
242691,2307,25032
242692,2307,6006
242693,13752,26908
242694,13752,8748
242695,13752,17545
242696,13752,19088
242697,13752,15129
242698,13752,35201
242699,7389,2139
242700,7389,2498
242701,7389,3625
242702,7389,4048
242703,7389,4055
242704,7389,25503
242705,7389,26768
242706,7389,23525
242707,7389,7542
242708,7389,21663
242709,7389,29842
242710,7389,9961
242711,7389,7841
242712,7389,27842
242713,7389,30933
242714,7389,16208
242715,7389,16919
242716,7389,13104
242717,7389,7731
242718,7389,32289
242719,7389,18554
242720,7389,36815
242721,7389,12507
242722,7389,7663
242723,7389,33609
242724,7389,34014
242725,7389,16827
242726,7389,32008
242727,7389,31445
242728,7389,23017
242729,7389,8781
242730,7389,11388
242731,7389,4662
242732,7389,31157
242733,7389,26608
242734,7389,13445
242735,7389,21504
242736,7389,36261
242737,6259,2449
242738,6259,7592
242739,6259,13774
242740,6259,36709
242741,6259,36595
242742,4565,3851
242743,4565,21144
242744,4565,28166
242745,4565,1130
242746,4565,27007
242747,4565,32244
242748,4565,14854
242749,4565,31462
242750,4565,34813
242751,4565,36148
242752,4565,25263
242753,4565,9835
242754,17170,32950
242755,24139,13241
242756,24139,13480
242757,24139,34019
242758,24139,37213
242759,18369,3934
242760,18369,26849
242761,18369,1126
242762,18369,29895
242763,18369,35033
242764,21170,3510
242765,21170,4286
242766,21170,12906
242767,21170,12913
242768,21170,13955
242769,21170,16088
242770,21170,31614
242771,7401,32455
242772,2327,21903
242773,2327,10873
242774,2327,28506
242775,2327,17212
242776,2327,24044
242777,2327,22723
242778,2327,18259
242779,2327,7859
242780,2327,26713
242781,26673,1565
242782,26673,35860
242783,26673,4366
242784,26673,8337
242785,26673,20492
242786,26673,20831
242787,26673,35302
242788,26673,24084
242789,26673,28284
242790,15481,8025
242791,15481,37248
242792,15481,7403
242793,15481,28947
242794,15481,32845
242795,14334,1762
242796,14334,2506
242797,14334,2778
242798,14334,7088
242799,14334,7856
242800,14334,11513
242801,14334,11655
242802,14334,12017
242803,14334,13552
242804,14334,13613
242805,14334,30409
242806,14334,34333
242807,14334,34339
242808,14334,32061
242809,14334,14479
242810,14334,22317
242811,14334,27994
242812,14334,27578
242813,14334,15857
242814,14334,36690
242815,14334,16240
242816,14334,32032
242817,14334,20377
242818,14334,21662
242819,14334,33397
242820,14334,27326
242821,14334,27339
242822,14334,29143
242823,14334,29829
242824,14334,29298
242825,14334,8528
242826,14334,24967
242827,14334,26311
242828,5477,19465
242829,5477,36413
242830,12047,1114
242831,12047,30320
242832,12047,5921
242833,12047,19956
242834,12047,30954
242835,12047,16534
242836,12047,13080
242837,16870,2054
242838,16870,8516
242839,16870,13791
242840,16870,1083
242841,16870,29764
242842,16870,20351
242843,16870,34293
242844,28125,12621
242845,12051,8890
242846,12051,37248
242847,17809,8923
242848,17809,34662
242849,17812,3419
242850,17812,9730
242851,17812,14025
242852,17812,26660
242853,17812,29966
242854,17812,28235
242855,17812,21387
242856,17812,30294
242857,17812,32393
242858,17812,34441
242859,36900,14297
242860,23111,2538
242861,23111,19330
242862,23111,26715
242863,23111,32460
242864,23111,30419
242865,23111,36055
242866,7080,3778
242867,7080,6742
242868,7080,19254
242869,7080,19657
242870,7080,23360
242871,7080,36668
242872,7080,24556
242873,4062,30821
242874,4062,21454
242875,3521,24988
242876,3521,4324
242877,3521,28422
242878,3521,37021
242879,3521,20889
242880,3521,20720
242881,3521,32666
242882,3521,5234
242883,21215,19242
242884,21215,20573
242885,21215,24711
242886,21215,37018
242887,21215,32399
242888,13791,31298
242889,13791,4326
242890,13791,8371
242891,13791,8516
242892,13791,10173
242893,13791,10924
242894,13791,15108
242895,13791,26327
242896,13791,25388
242897,13791,15487
242898,11786,20824
242899,11786,16132
242900,5743,2939
242901,5743,26625
242902,5743,22685
242903,5743,23631
242904,5743,35217
242905,5743,21663
242906,5743,17705
242907,5743,16919
242908,5743,30958
242909,5743,20331
242910,5743,7924
242911,5743,22497
242912,5743,30248
242913,5743,16057
242914,5743,31469
242915,5743,20569
242916,5743,11046
242917,5743,12058
242918,5743,21244
242919,5743,36736
242920,10911,24055
242921,10911,30949
242922,10911,24955
242923,10911,12815
242924,10911,11040
242925,10911,21325
242926,10911,32596
242927,10911,13509
242928,10911,35269
242929,10911,29974
242930,20578,34479
242931,14966,36148
242932,14966,33482
242933,25924,8337
242934,25924,5122
242935,25924,23044
242936,25924,35661
242937,25924,18271
242938,25924,23556
242939,1977,30409
242940,1977,24848
242941,1977,29100
242942,1977,26808
242943,1977,21616
242944,1977,11630
242945,1977,21641
242946,4633,3910
242947,4633,7507
242948,4633,9320
242949,4633,36115
242950,4633,24954
242951,4633,15589
242952,4633,12251
242953,4633,33536
242954,4633,29389
242955,17847,8050
242956,17847,34110
242957,17847,23344
242958,17847,19198
242959,17847,31072
242960,17847,27384
242961,17847,27197
242962,4470,3070
242963,4470,3496
242964,4470,23290
242965,4470,36427
242966,4470,20331
242967,4470,5931
242968,4470,11553
242969,4470,20255
242970,4470,33372
242971,4470,10687
242972,4470,16881
242973,23518,3866
242974,23518,17873
242975,1735,8337
242976,1735,33236
242977,1735,17183
242978,1735,37021
242979,1735,9127
242980,1735,18466
242981,1735,3266
242982,1735,15480
242983,1735,29259
242984,1735,21285
242985,1735,12007
242986,1735,19524
242987,1735,8325
242988,11513,3417
242989,11513,3934
242990,11513,4214
242991,11513,6711
242992,11513,36281
242993,11513,10594
242994,11513,25724
242995,11513,32910
242996,11513,30779
242997,11513,34016
242998,11513,9322
242999,11513,28419
243000,11513,26872
243001,11513,34152
243002,11513,37528
243003,11513,37311
243004,11513,34695
243005,11513,37045
243006,11513,22718
243007,11513,6037
243008,11513,14002
243009,11513,30461
243010,11513,15599
243011,11513,15178
243012,11513,34831
243013,11513,21996
243014,11513,23344
243015,11513,10531
243016,11513,36690
243017,11513,34293
243018,8465,20333
243019,8465,34479
243020,11516,19024
243021,11516,20327
243022,11516,16480
243023,17869,437
243024,17869,4004
243025,17869,18789
243026,17869,26753
243027,17869,34717
243028,34599,2675
243029,34599,3620
243030,34599,10412
243031,34599,13086
243032,34599,14288
243033,34599,17803
243034,34599,18845
243035,34599,19393
243036,34599,19685
243037,34599,22084
243038,34599,24417
243039,34599,26842
243040,34599,28696
243041,34599,37041
243042,34599,17234
243043,34599,35632
243044,12671,15108
243045,18787,1762
243046,18787,2363
243047,18787,2510
243048,18787,35860
243049,18787,3921
243050,18787,6942
243051,18787,5344
243052,18787,8595
243053,18787,13567
243054,18787,18619
243055,18787,19298
243056,18787,22159
243057,18787,22576
243058,18787,22925
243059,18787,23781
243060,18787,28801
243061,18787,25482
243062,18787,19275
243063,18787,34002
243064,18787,35858
243065,18787,15548
243066,18954,4667
243067,18954,8051
243068,18954,9590
243069,18954,16273
243070,18954,17016
243071,18954,18455
243072,18954,33236
243073,18954,26913
243074,18954,7337
243075,18954,20465
243076,18954,23174
243077,18954,37277
243078,18954,30373
243079,18954,31924
243080,18954,33974
243081,18954,30154
243082,18954,17873
243083,18954,18998
243084,18954,35118
243085,18954,25970
243086,29499,8935
243087,29499,8009
243088,29499,20720
243089,29499,22398
243090,29499,26337
243091,29499,32924
243092,20118,10016
243093,20118,37521
243094,20118,30708
243095,24788,1038
243096,24788,3591
243097,24788,30299
243098,6377,32630
243099,6377,24348
243100,6377,26660
243101,6377,13225
243102,26578,6746
243103,26578,14918
243104,17888,1213
243105,17888,16399
243106,17888,34865
243107,17888,24136
243108,3249,1009
243109,3249,12867
243110,3249,13509
243111,3249,15029
243112,3249,16132
243113,1834,34662
243114,1834,8656
243115,1834,15108
243116,1834,32122
243117,1834,31031
243118,1834,13575
243119,1834,25740
243120,1834,34948
243121,1834,20465
243122,1834,2054
243123,1834,13209
243124,10367,34356
243125,10367,31949
243126,28375,3169
243127,28375,6823
243128,28375,25905
243129,28375,17492
243130,28375,37597
243131,28375,19655
243132,28377,13565
243133,12182,2898
243134,12182,7240
243135,12182,8663
243136,12182,9777
243137,12182,13284
243138,12182,33728
243139,12182,34016
243140,12182,31933
243141,12182,36801
243142,12182,33539
243143,4619,8003
243144,4619,8610
243145,4619,10120
243146,4619,13264
243147,4619,4628
243148,4619,29011
243149,4619,33692
243150,4619,31778
243151,16808,8031
243152,16808,11937
243153,16808,15654
243154,16808,5998
243155,16808,24448
243156,16808,18353
243157,16808,22928
243158,16808,22077
243159,32884,7079
243160,32884,11530
243161,32884,15650
243162,32884,15901
243163,32884,18990
243164,32884,19539
243165,32884,11109
243166,32884,20351
243167,32884,19198
243168,32884,21842
243169,32884,32190
243170,32884,27710
243171,32884,28419
243172,14436,27252
243173,14436,27007
243174,14436,12877
243175,14436,30162
243176,14436,19379
243177,14436,21119
243178,14436,34221
243179,3432,20697
243180,3432,9333
243181,7928,3591
243182,7928,34170
243183,23789,1173
243184,23789,37622
243185,23789,22057
243186,23789,19088
243187,23789,33298
243188,16490,30320
243189,16490,2337
243190,16490,19465
243191,16490,4957
243192,16490,20331
243193,16490,12659
243194,16490,14297
243195,16490,15725
243196,16490,1464
243197,16490,25482
243198,16490,19393
243199,16490,36008
243200,16490,25379
243201,16490,34479
243202,8820,2054
243203,8820,8050
243204,8820,9035
243205,8820,9590
243206,8820,10663
243207,8820,18879
243208,8820,21107
243209,8820,21243
243210,8820,29547
243211,8820,23764
243212,8820,24828
243213,8820,24700
243214,8820,30779
243215,8820,33161
243216,8820,28419
243217,8820,26594
243218,8820,12035
243219,8820,26763
243220,8820,30290
243221,8820,31863
243222,8820,37302
243223,29011,1611
243224,29011,2310
243225,29011,9046
243226,29011,19451
243227,29011,9632
243228,29011,12733
243229,29011,21055
243230,29011,23581
243231,29011,24283
243232,29011,31712
243233,29011,30189
243234,29011,35712
243235,15621,36317
243236,15621,3375
243237,15621,4843
243238,15621,5732
243239,15621,5780
243240,15621,7234
243241,15621,7260
243242,15621,27252
243243,15621,10862
243244,15621,12756
243245,15621,15543
243246,15621,17971
243247,15621,34976
243248,15621,29106
243249,15621,24693
243250,15621,34590
243251,15621,26197
243252,15621,28222
243253,15621,19662
243254,15621,18348
243255,15621,17747
243256,15621,32647
243257,15621,22298
243258,15621,35197
243259,15621,18424
243260,15621,20760
243261,30874,26190
243262,7546,24114
243263,26596,3700
243264,26596,3928
243265,26596,4573
243266,26596,5369
243267,26596,6303
243268,26596,3119
243269,26596,7808
243270,26596,10900
243271,26596,17076
243272,26596,18194
243273,26596,18962
243274,26596,21354
243275,26596,21669
243276,26596,26515
243277,26596,34322
243278,26596,31866
243279,26596,28585
243280,26596,29036
243281,26596,29264
243282,35302,18861
243283,35302,20695
243284,35302,19379
243285,35302,31933
243286,35302,30511
243287,35302,28996
243288,35302,16113
243289,2458,26740
243290,2458,16582
243291,2458,21525
243292,2458,20116
243293,2458,19085
243294,2458,8496
243295,28419,2591
243296,28419,2717
243297,28419,3229
243298,28419,3417
243299,28419,19057
243300,28419,4869
243301,28419,25079
243302,28419,6742
243303,28419,31523
243304,28419,7079
243305,28419,7120
243306,28419,7639
243307,28419,8003
243308,28419,8371
243309,28419,8450
243310,28419,8774
243311,28419,9098
243312,28419,8516
243313,28419,12472
243314,28419,28925
243315,28419,13540
243316,28419,34538
243317,28419,14647
243318,28419,15916
243319,28419,34365
243320,28419,18990
243321,28419,6343
243322,28419,19746
243323,28419,20566
243324,28419,21159
243325,28419,19542
243326,28419,21588
243327,28419,21996
243328,28419,22600
243329,28419,22768
243330,28419,23399
243331,28419,7028
243332,28419,24166
243333,28419,24510
243334,28419,25675
243335,28419,8190
243336,28419,25904
243337,28419,15687
243338,28419,27057
243339,28419,27389
243340,28419,27487
243341,28419,28260
243342,28419,28397
243343,28419,24232
243344,28419,14905
243345,28419,35316
243346,28419,29037
243347,28419,36196
243348,28419,15480
243349,28419,29381
243350,28419,32910
243351,28419,36668
243352,28419,34695
243353,28419,37339
243354,28419,30811
243355,28419,34262
243356,28419,34089
243357,28419,32866
243358,28419,4946
243359,28419,12137
243360,28419,33105
243361,28419,29504
243362,28419,5921
243363,21876,4442
243364,21876,4889
243365,21876,5633
243366,21876,7999
243367,21876,13385
243368,21876,16219
243369,21876,33333
243370,21876,26858
243371,21876,35006
243372,3634,30819
243373,3059,11944
243374,3059,7625
243375,3059,26660
243376,3059,29100
243377,3059,14067
243378,3059,34876
243379,3059,9777
243380,18518,13509
243381,18518,15790
243382,21321,2611
243383,21321,10924
243384,21321,21325
243385,1002,5155
243386,1002,28673
243387,1002,21405
243388,1002,29365
243389,1002,15592
243390,1002,5778
243391,1002,34155
243392,1002,24075
243393,1002,12427
243394,1002,2221
243395,1002,35297
243396,1002,28522
243397,1002,27624
243398,29601,31350
243399,29601,25118
243400,29601,9201
243401,29601,25515
243402,29601,20813
243403,29601,29872
243404,17339,13476
243405,17339,36148
243406,17339,33290
243407,6794,11894
243408,25971,2933
243409,25971,5521
243410,25971,22493
243411,25971,35419
243412,11174,9527
243413,11174,34961
243414,11174,20319
243415,11174,20867
243416,11174,34748
243417,13339,4557
243418,13339,5165
243419,13339,19404
243420,13339,7061
243421,13339,8951
243422,13339,9315
243423,13339,19970
243424,13339,34009
243425,13339,26975
243426,13339,19524
243427,13339,13527
243428,13339,13755
243429,13339,25771
243430,13339,28522
243431,13339,24362
243432,17347,27859
243433,17347,19064
243434,17347,9442
243435,17347,12508
243436,17347,15108
243437,17347,15901
243438,17347,9701
243439,17347,26549
243440,17347,32282
243441,17347,20816
243442,17347,14401
243443,17347,4362
243444,17347,34479
243445,17347,26563
243446,17347,21242
243447,25482,1544
243448,25482,1965
243449,25482,34852
243450,25482,8893
243451,25482,17121
243452,25482,8927
243453,25482,10924
243454,25482,12426
243455,25482,13294
243456,25482,24614
243457,25482,15952
243458,25482,16069
243459,25482,36283
243460,25482,34116
243461,25482,24847
243462,25482,18774
243463,25482,21602
243464,25482,23349
243465,25482,1326
243466,25482,27137
243467,25482,25392
243468,25482,32113
243469,25482,30489
243470,25482,29813
243471,25482,35342
243472,25482,37307
243473,25482,32615
243474,25482,29049
243475,25482,20376
243476,25482,31330
243477,14517,21494
243478,1430,20375
243479,1430,8337
243480,17377,2939
243481,17377,9212
243482,17377,9876
243483,17377,12949
243484,17377,14348
243485,17377,16057
243486,17377,21968
243487,17377,22685
243488,17377,27850
243489,17377,32106
243490,3775,13032
243491,3775,17450
243492,3775,13036
243493,3775,10764
243494,3775,14366
243495,12786,4337
243496,12786,18549
243497,12786,21595
243498,25388,8659
243499,25388,9893
243500,25388,25862
243501,25388,16587
243502,33466,3825
243503,33466,6368
243504,33466,6812
243505,33466,32173
243506,33466,7515
243507,33466,18237
243508,33466,19764
243509,33466,22337
243510,33466,23314
243511,33466,30303
243512,33466,4494
243513,33466,34487
243514,22519,30019
243515,22519,7554
243516,22519,10743
243517,22519,20345
243518,22519,17076
243519,22519,10734
243520,22519,31462
243521,22519,29983
243522,22519,27789
243523,22519,34945
243524,22519,23121
243525,22519,22801
243526,22519,26328
243527,17294,36864
243528,17294,3287
243529,17294,20343
243530,17294,34306
243531,17294,23988
243532,17294,19032
243533,3108,21884
243534,3108,35834
243535,3108,8549
243536,3108,25923
243537,3108,17574
243538,3108,30155
243539,3108,37497
243540,24339,3995
243541,24339,6085
243542,24339,9798
243543,24339,12867
243544,24339,13284
243545,24339,16004
243546,24339,20577
243547,24339,20867
243548,24339,22796
243549,24339,3746
243550,24339,17127
243551,24339,30666
243552,24339,34479
243553,30338,13758
243554,30338,14636
243555,30338,20619
243556,30338,28623
243557,13955,31285
243558,13955,6418
243559,13955,2510
243560,13955,4579
243561,13955,6942
243562,13955,31996
243563,13955,8819
243564,13955,9071
243565,13955,9244
243566,13955,9507
243567,13955,1691
243568,13955,10137
243569,13955,11006
243570,13955,20266
243571,13955,11859
243572,13955,12183
243573,13955,9097
243574,13955,15014
243575,13955,27795
243576,13955,16088
243577,13955,22667
243578,13955,30397
243579,13955,28524
243580,13955,31330
243581,13955,36734
243582,24333,30320
243583,24333,2538
243584,24333,5230
243585,24333,5369
243586,24333,9719
243587,24333,32057
243588,24333,27693
243589,24333,32924
243590,24333,26019
243591,24333,27131
243592,24333,28387
243593,16826,18378
243594,16826,12543
243595,16826,23297
243596,16826,32985
243597,4768,19064
243598,4768,14905
243599,4768,19198
243600,4768,16039
243601,4768,15352
243602,4768,20278
243603,4768,12740
243604,4768,18549
243605,4768,7926
243606,4768,24311
243607,4768,37031
243608,4768,36733
243609,4768,27940
243610,4768,19267
243611,4768,22376
243612,6494,22262
243613,2536,2453
243614,2536,30489
243615,2536,4844
243616,2536,33045
243617,2536,7652
243618,2536,11912
243619,2536,25299
243620,2536,1390
243621,2536,22812
243622,2536,17373
243623,4780,4369
243624,4780,4721
243625,4780,6877
243626,4780,31523
243627,4780,7993
243628,4780,8779
243629,4780,11071
243630,4780,12268
243631,4780,14501
243632,4780,15807
243633,4780,15312
243634,4780,18584
243635,4780,19848
243636,4780,35316
243637,4780,20669
243638,4780,33891
243639,4780,25660
243640,4780,33467
243641,4780,25125
243642,13464,7117
243643,13464,26429
243644,13464,26591
243645,19088,5876
243646,19088,9074
243647,19088,11318
243648,19088,14707
243649,19088,14735
243650,19088,16702
243651,19088,17267
243652,19088,21160
243653,19088,2746
243654,19088,25943
243655,19088,26660
243656,19088,25484
243657,19088,35990
243658,19088,26380
243659,23764,2054
243660,23764,24994
243661,23764,35123
243662,23764,4963
243663,23764,24742
243664,23764,6600
243665,23764,6986
243666,23764,36709
243667,23764,8727
243668,23764,36281
243669,23764,10663
243670,23764,11127
243671,23764,11151
243672,23764,12254
243673,23764,13828
243674,23764,14012
243675,23764,14817
243676,23764,14854
243677,23764,14942
243678,23764,15268
243679,23764,16462
243680,23764,17188
243681,23764,17211
243682,23764,19199
243683,23764,21588
243684,23764,21636
243685,23764,23344
243686,23764,31166
243687,23764,14306
243688,23764,36907
243689,23764,36569
243690,23764,30668
243691,23764,29502
243692,23764,26043
243693,23764,6687
243694,23764,30461
243695,23764,25298
243696,23764,28709
243697,23764,35168
243698,23764,32067
243699,23764,24607
243700,23764,26145
243701,23764,29313
243702,23764,25110
243703,23764,29764
243704,12254,1129
243705,12254,3109
243706,12254,11841
243707,12254,23174
243708,17562,10117
243709,17562,11625
243710,17562,11670
243711,17562,14510
243712,17562,20310
243713,17562,19840
243714,35407,7074
243715,35407,7482
243716,35407,13193
243717,35407,16413
243718,35407,32839
243719,35407,17038
243720,35407,20841
243721,14991,37276
243722,14991,18907
243723,14991,31375
243724,14991,25473
243725,14991,31476
243726,14991,18710
243727,14991,16365
243728,14991,29017
243729,14991,28143
243730,9909,13874
243731,13294,15799
243732,13294,3848
243733,13294,3972
243734,13294,7938
243735,13294,7948
243736,13294,8037
243737,13294,7617
243738,13294,9046
243739,13294,9374
243740,13294,10592
243741,13294,2025
243742,13294,31224
243743,13294,13225
243744,13294,13252
243745,13294,24680
243746,13294,24981
243747,13294,36283
243748,13294,33738
243749,13294,29530
243750,13294,15235
243751,13294,17151
243752,13294,17105
243753,13294,13668
243754,13294,27316
243755,13294,11795
243756,13294,16700
243757,13294,12354
243758,13294,22856
243759,13294,32377
243760,13294,30373
243761,13294,21128
243762,13294,27193
243763,17714,36191
243764,17714,28824
243765,15436,2733
243766,15436,10821
243767,22189,9762
243768,26927,30320
243769,26927,5933
243770,26927,18016
243771,26927,19393
243772,26927,21383
243773,17612,10546
243774,27939,35141
243775,27939,15832
243776,27939,28979
243777,27939,26989
243778,3417,32630
243779,3417,22398
243780,3417,1911
243781,3417,20099
243782,3417,30461
243783,3417,21071
243784,3417,1126
243785,3417,4704
243786,3417,23429
243787,3417,7639
243788,3417,9767
243789,12275,15824
243790,12275,2884
243791,27660,5473
